Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
257,33,927,1034,23379,20009,3370,2538,61,37,24,19,24256,49,461.695496,541.713684,7.232104,0.657157,5.323314,1.216741,6,0.006472,0,0.000000,836,0.901834,692,0.746494,346453.062500,0.003237
258,3,911,1034,23448,20047,3401,2563,69,38,31,25,24309,53,460.300018,548.962463,7.232710,0.657192,5.331704,1.210385,8,0.008782,0,0.000000,818,0.897914,692,0.759605,346450.093750,0.000171
258,33,905,1034,23500,20070,3430,2588,52,23,29,25,24355,46,467.079529,553.372498,7.235081,0.661805,5.324381,1.204655,9,0.009945,0,0.000000,808,0.892818,694,0.766851,346508.750000,0.000107
259,3,884,1034,23566,20109,3457,2611,66,39,27,23,24400,45,466.115021,560.363403,7.250203,0.651502,5.332327,1.206473,10,0.011312,0,0.000000,783,0.885747,680,0.769231,346503.937500,0.001170
259,33,864,1034,23622,20139,3483,2635,56,30,26,24,24436,36,474.947144,569.212219,7.258930,0.640036,5.341804,1.201771,9,0.010417,0,0.000000,764,0.884259,669,0.774306,346667.812500,0.002139
260,3,848,1034,23687,20173,3514,2661,65,34,31,26,24485,49,466.354370,574.894226,7.261114,0.638437,5.353148,1.210050,9,0.010613,0,0.000000,742,0.875000,655,0.772406,346620.343750,0.006298
260,33,835,1034,23748,20210,3538,2683,61,37,24,22,24533,48,457.984192,578.905823,7.272867,0.630227,5.365115,1.192419,9,0.010778,0,0.000000,727,0.870659,654,0.783234,346401.187500,0.002488
261,3,824,1034,23797,20236,3561,2703,49,26,23,20,24571,38,463.011597,584.028748,7.280683,0.638629,5.360140,1.182196,8,0.009709,0,0.000000,723,0.877427,645,0.782767,346274.875000,0.000034
261,33,827,1034,23839,20268,3571,2711,42,32,10,8,24616,45,457.603271,586.452148,7.276252,0.643318,5.348511,1.173445,11,0.013301,0,0.000000,726,0.877872,653,0.789601,346212.968750,0.002364
262,3,823,1034,23899,20291,3608,2743,60,23,37,32,24672,56,452.910492,590.891663,7.276354,0.658929,5.355441,1.167604,11,0.013366,0,0.000000,717,0.871203,650,0.789793,346239.937500,0.004249
262,33,811,1034,23947,20314,3633,2768,48,23,25,25,24708,36,458.305206,594.474976,7.284363,0.657685,5.362536,1.171752,11,0.013564,0,0.000000,702,0.865598,645,0.795314,346349.937500,0.000614
263,3,808,1034,23991,20332,3659,2787,44,18,26,19,24749,41,464.153778,598.219116,7.290439,0.649109,5.380373,1.154300,10,0.012376,0,0.000000,698,0.863861,639,0.790842,346359.593750,0.000572
263,33,799,1034,24052,20362,3690,2815,61,30,31,28,24801,52,457.910095,602.404663,7.287764,0.652406,5.378568,1.158110,9,0.011264,0,0.000000,692,0.866083,626,0.783479,346243.062500,0.033630
264,3,777,1034,24120,20398,3722,2841,68,36,32,26,24847,46,449.870728,607.824524,7.293109,0.640036,5.386958,1.150370,10,0.012870,0,0.000000,669,0.861004,606,0.779923,346203.062500,0.049033
