Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
245,2,857,924,17890,15596,2294,1385,43,31,12,6,18697,42,417.066010,450.417511,7.796303,1.132756,6.062117,1.008306,2,0.002334,0,0.000000,805,0.939323,829,0.967328,346608.531250,0.000157
245,32,849,924,17928,15623,2305,1393,38,27,11,8,18727,30,425.357697,452.441956,7.797586,1.135368,6.052955,1.001105,2,0.002356,0,0.000000,794,0.935218,822,0.968198,346672.906250,0.000559
246,2,838,924,17977,15657,2320,1403,49,34,15,10,18765,38,427.502869,455.474335,7.802041,1.134084,6.051477,0.993038,2,0.002387,0,0.000000,783,0.934368,812,0.968974,346733.156250,0.000023
246,32,829,924,18022,15695,2327,1409,45,38,7,6,18801,36,428.793610,458.689056,7.807081,1.135763,6.066710,0.988397,2,0.002413,0,0.000000,776,0.936068,807,0.973462,346596.406250,0.001874
247,2,829,924,18062,15724,2338,1413,40,29,11,4,18841,40,430.691650,462.057343,7.799840,1.142829,6.069436,0.986504,2,0.002413,0,0.000000,778,0.938480,806,0.972256,346640.687500,0.007926
247,32,827,924,18103,15756,2347,1420,41,32,9,7,18880,39,430.257416,464.603790,7.795700,1.147825,6.050734,0.985364,2,0.002418,0,0.000000,780,0.943168,803,0.970979,346671.062500,0.001655
248,2,820,924,18153,15793,2360,1426,50,37,13,6,18923,43,424.125122,464.802643,7.785330,1.162019,6.046051,0.981877,2,0.002439,0,0.000000,775,0.945122,795,0.969512,346595.562500,0.000063
248,32,815,924,18195,15825,2370,1431,42,32,10,5,18960,37,427.538605,469.321259,7.785927,1.159372,6.042581,0.974037,2,0.002454,0,0.000000,772,0.947239,791,0.970552,346488.468750,0.000000
249,2,822,924,18222,15850,2372,1432,27,25,2,1,18994,34,432.286530,472.688019,7.809108,1.163360,6.028365,0.970648,2,0.002433,0,0.000000,780,0.948905,799,0.972019,346637.062500,0.000003
249,32,824,924,18259,15881,2378,1434,37,31,6,2,19033,39,430.716400,475.644409,7.811966,1.169525,6.027447,0.977757,2,0.002427,0,0.000000,786,0.953883,801,0.972087,346711.187500,0.029272
250,2,834,924,18293,15910,2383,1436,34,29,5,2,19077,44,429.288666,477.097137,7.830276,1.164936,6.009929,0.970633,2,0.002398,0,0.000000,794,0.952038,811,0.972422,346549.812500,0.000236
250,32,823,924,18337,15948,2389,1437,44,38,6,1,19110,33,427.160614,477.919556,7.845845,1.158284,6.001065,0.955563,2,0.002430,0,0.000000,784,0.952612,800,0.972053,346485.812500,0.000030
251,2,816,924,18378,15986,2392,1438,41,38,3,1,19144,34,421.805603,477.309204,7.839884,1.171244,5.994208,0.955887,2,0.002451,0,0.000000,778,0.953431,793,0.971814,346421.968750,0.000007
251,32,786,924,18438,16038,2400,1440,60,52,8,2,19174,30,418.720947,481.995575,7.845905,1.166284,6.009956,0.960980,2,0.002545,0,0.000000,749,0.952926,765,0.973282,346442.187500,0.006539
252,2,798,924,18469,16064,2405,1441,31,26,5,1,19217,43,416.965454,481.566101,7.842925,1.172461,6.007300,0.957098,2,0.002506,0,0.000000,758,0.949875,777,0.973684,346300.125000,0.000290
252,32,810,924,18505,16093,2412,1443,36,29,7,2,19265,48,409.920715,479.961151,7.858435,1.170883,5.991457,0.949879,2,0.002469,0,0.000000,770,0.950617,789,0.974074,346430.937500,0.000000
253,2,815,924,18545,16123,2422,1447,40,30,10,4,19310,45,407.512512,479.597443,7.891700,1.151648,5.972582,0.947989,2,0.002454,0,0.000000,775,0.950920,794,0.974233,346440.093750,0.000001
253,32,827,924,18574,16146,2428,1448,29,23,6,1,19351,41,409.969696,480.245636,7.873867,1.162214,5.981658,0.958510,2,0.002418,0,0.000000,788,0.952842,804,0.972189,346290.156250,0.002792
254,2,851,924,18595,16162,2433,1449,21,16,5,1,19396,45,411.632446,477.936035,7.880546,1.167471,5.964787,0.962422,2,0.002350,0,0.000000,810,0.951821,824,0.968273,346622.093750,0.008656
254,32,860,924,18632,16191,2441,1451,37,29,8,2,19442,46,409.822601,477.340057,7.877745,1.160983,5.959268,0.965866,1,0.001163,0,0.000000,819,0.952326,831,0.966279,346652.875000,0.025870
255,2,883,924,18655,16207,2448,1453,23,16,7,2,19488,46,413.746155,476.858185,7.891726,1.164607,5.942352,0.971011,1,0.001133,0,0.000000,845,0.956965,854,0.967157,346476.843750,0.000146
255,32,895,924,18679,16225,2454,1453,24,18,6,0,19524,36,420.275848,475.663788,7.900546,1.159930,5.941098,0.965419,1,0.001117,0,0.000000,856,0.956425,862,0.963129,346556.531250,0.000019
256,2,919,924,18700,16240,2460,1455,21,15,6,2,19569,45,425.711304,473.910736,7.919731,1.149102,5.916115,0.968096,1,0.001088,0,0.000000,879,0.956474,883,0.960827,346411.125000,0.000062
256,33,920,926,18740,16267,2473,1464,40,27,13,9,19610,41,429.785492,473.435364,7.922081,1.150628,5.924400,0.969706,0,0.000000,0,0.000000,877,0.953261,883,0.959783,346418.031250,0.000991
257,3,935,935,18764,16286,2478,1466,24,19,5,2,19649,39,434.772491,471.869141,7.917204,1.149614,5.922141,0.974994,0,0.000000,0,0.000000,891,0.952941,896,0.958289,346438.218750,0.002272
257,33,933,939,18799,16318,2481,1467,35,32,3,1,19682,33,439.148621,473.026520,7.933679,1.149417,5.911861,0.966701,0,0.000000,0,0.000000,891,0.954984,896,0.960343,346399.093750,0.000000
258,3,935,939,18835,16350,2485,1469,36,32,4,2,19720,38,441.865479,474.706207,7.944491,1.145941,5.896199,0.967993,0,0.000000,0,0.000000,895,0.957219,898,0.960428,346415.687500,0.000400
258,33,944,948,18866,16376,2490,1470,31,26,5,1,19760,40,445.511932,475.472565,7.958899,1.144877,5.878498,0.963575,0,0.000000,0,0.000000,900,0.953390,905,0.958686,346566.406250,0.000001
259,3,949,950,18907,16404,2503,1480,41,28,13,10,19806,46,449.889435,476.849243,7.977754,1.131320,5.864649,0.960991,1,0.001054,0,0.000000,904,0.952582,906,0.954689,346434.031250,0.000000
259,33,955,957,18941,16428,2513,1486,34,24,10,6,19846,40,455.482544,477.458740,7.992444,1.133563,5.863531,0.953949,1,0.001047,0,0.000000,911,0.953927,908,0.950785,346546.000000,0.005192
260,3,938,957,18990,16458,2532,1502,49,30,19,16,19878,32,466.486633,478.611053,8.025142,1.117667,5.844816,0.944460,1,0.001066,0,0.000000,897,0.956290,892,0.950960,346481.937500,0.002156
260,33,933,957,19038,16491,2547,1515,48,33,15,13,19921,43,468.574188,479.726074,8.015519,1.122690,5.859491,0.944829,1,0.001072,0,0.000000,891,0.954984,887,0.950697,346544.062500,0.000670
261,3,921,957,19085,16521,2564,1528,47,30,17,13,19956,35,472.360992,481.251221,7.997780,1.131667,5.860209,0.949725,1,0.001086,0,0.000000,880,0.955483,871,0.945711,346527.218750,0.000271
261,33,904,957,19137,16555,2582,1544,52,34,18,16,19991,35,476.949188,485.070618,8.001602,1.137747,5.856733,0.946161,1,0.001106,0,0.000000,865,0.956858,858,0.949115,346521.531250,0.002110
262,3,904,957,19174,16583,2591,1552,37,28,9,8,20028,37,478.006348,484.470001,8.011884,1.142168,5.848494,0.947200,1,0.001106,0,0.000000,865,0.956858,859,0.950221,346478.937500,0.000009
262,33,899,957,19215,16614,2601,1557,41,31,10,5,20064,36,481.086761,488.106201,8.005162,1.146929,5.848303,0.944933,1,0.001112,0,0.000000,858,0.954394,856,0.952169,346521.687500,0.000091
263,3,886,957,19259,16650,2609,1563,44,36,8,6,20095,31,484.637482,493.278503,8.010543,1.156483,5.841959,0.945671,1,0.001129,0,0.000000,845,0.953725,844,0.952596,346551.531250,0.004161
263,33,877,957,19302,16683,2619,1572,43,33,10,9,20129,34,488.007721,497.420197,8.017718,1.163085,5.830311,0.942746,1,0.001140,0,0.000000,838,0.955530,837,0.954390,346612.312500,0.004527
264,3,869,957,19338,16710,2628,1577,36,27,9,5,20157,28,493.834076,500.093750,8.013618,1.166125,5.831772,0.956825,1,0.001151,0,0.000000,829,0.953970,828,0.952819,346580.281250,0.032700
264,33,872,957,19381,16745,2636,1581,43,35,8,4,20203,46,489.454987,506.577728,8.011640,1.169708,5.825893,0.957637,1,0.001147,0,0.000000,834,0.956422,828,0.949541,346525.031250,0.006147
265,3,868,957,19419,16777,2642,1584,38,32,6,3,20237,34,489.799835,509.438904,8.016767,1.168727,5.822928,0.964851,1,0.001152,0,0.000000,833,0.959677,826,0.951613,346546.843750,0.000184
265,33,879,957,19442,16797,2645,1585,23,20,3,1,20271,34,494.147552,511.449615,8.012230,1.172524,5.823310,0.972254,1,0.001138,0,0.000000,844,0.960182,836,0.951081,346467.750000,0.000458
266,3,889,957,19482,16830,2652,1588,40,33,7,3,20321,50,487.556763,515.884888,8.028665,1.160106,5.813779,0.964329,1,0.001125,0,0.000000,854,0.960630,847,0.952756,346505.031250,0.012401
266,33,910,957,19510,16856,2654,1588,28,26,2,0,20370,49,481.001740,517.232483,8.035646,1.157241,5.803651,0.967148,1,0.001099,0,0.000000,875,0.961538,866,0.951648,346456.250000,0.000018
267,3,908,957,19554,16896,2658,1590,44,40,4,2,20412,42,474.486053,519.347717,8.046425,1.153472,5.800617,0.975496,1,0.001101,0,0.000000,873,0.961454,865,0.952643,346427.218750,0.001415
267,33,907,957,19595,16928,2667,1594,41,32,9,4,20452,40,472.101471,518.389832,8.063283,1.140825,5.786631,0.967522,1,0.001103,0,0.000000,870,0.959206,863,0.951488,346442.625000,0.000248
268,3,912,957,19627,16954,2673,1597,32,26,6,3,20489,37,472.458893,518.256104,8.058021,1.144122,5.783866,0.971635,1,0.001096,0,0.000000,875,0.959430,869,0.952851,346443.500000,0.000242
268,33,908,957,19664,16988,2676,1597,37,34,3,0,20522,33,468.538483,516.315491,8.061240,1.142146,5.782166,0.975198,1,0.001101,0,0.000000,868,0.955947,865,0.952643,346424.843750,0.005044
269,3,916,957,19695,17014,2681,1598,31,26,5,1,20561,39,468.863434,517.450134,8.057619,1.148601,5.756608,0.985593,1,0.001092,0,0.000000,876,0.956332,870,0.949782,346463.125000,0.000281
269,33,916,957,19731,17048,2683,1598,36,34,2,0,20597,36,467.825562,519.280090,8.070467,1.138596,5.754488,1.000644,2,0.002183,0,0.000000,875,0.955240,870,0.949782,346420.125000,0.006322
270,2,911,957,19765,17079,2686,1599,34,31,3,1,20626,29,470.737518,520.617615,8.075367,1.136987,5.746513,0.997551,2,0.002195,0,0.000000,868,0.952799,867,0.951701,346560.656250,0.012804
270,32,911,957,19798,17108,2690,1600,33,29,4,1,20659,33,472.231262,521.902466,8.082679,1.127478,5.756062,1.007706,2,0.002195,0,0.000000,869,0.953897,867,0.951701,346425.000000,0.000006
271,2,903,957,19840,17146,2694,1603,42,38,4,3,20693,34,470.762177,524.299927,8.103249,1.122410,5.740728,0.995817,2,0.002215,0,0.000000,865,0.957918,858,0.950166,346499.812500,0.010850
271,32,905,957,19874,17176,2698,1605,34,30,4,2,20729,36,468.027863,522.274658,8.096098,1.117226,5.722663,0.995308,2,0.002210,0,0.000000,869,0.960221,861,0.951381,346380.593750,0.001182
272,2,913,957,19909,17208,2701,1606,35,32,3,1,20772,43,463.321228,520.691284,8.106436,1.113363,5.725533,0.995269,1,0.001095,0,0.000000,876,0.959474,871,0.953998,346597.093750,0.000136
272,32,918,957,19938,17235,2703,1607,29,27,2,1,20806,34,461.805786,516.685059,8.112446,1.111597,5.721551,1.003234,1,0.001089,0,0.000000,882,0.960784,874,0.952070,346416.656250,0.002353
273,2,909,957,19970,17264,2706,1608,32,29,3,1,20829,23,468.850830,517.061035,8.129848,1.100326,5.714886,1.003892,1,0.001100,0,0.000000,873,0.960396,868,0.954895,346455.093750,0.000069
273,32,911,957,19998,17290,2708,1609,28,26,2,1,20859,30,471.527924,515.692444,8.124734,1.104137,5.707039,1.002442,1,0.001098,0,0.000000,874,0.959385,870,0.954994,346363.406250,0.000057
274,2,907,957,20037,17326,2711,1611,39,36,3,2,20894,35,472.502197,519.050903,8.122940,1.103891,5.705759,1.010660,1,0.001103,0,0.000000,869,0.958104,866,0.954796,346369.156250,0.001026
274,32,907,957,20066,17353,2713,1611,29,27,2,0,20923,29,475.267853,518.835876,8.132489,1.097856,5.708338,0.997602,1,0.001103,0,0.000000,869,0.958104,866,0.954796,346399.156250,0.001067
275,2,907,957,20102,17385,2717,1613,36,32,4,2,20959,36,476.090027,521.020935,8.141956,1.095179,5.701005,0.995409,1,0.001103,0,0.000000,867,0.955899,867,0.955899,346441.718750,0.000144
275,32,898,957,20145,17427,2718,1613,43,42,1,0,20993,34,469.433960,521.511047,8.149838,1.083213,5.699681,1.000463,1,0.001114,0,0.000000,859,0.956570,859,0.956570,346972.250000,0.000538
276,2,887,957,20197,17469,2728,1620,52,42,10,7,21034,41,461.075500,520.468994,8.139360,1.088670,5.686590,0.996514,2,0.002255,0,0.000000,848,0.956032,847,0.954904,346437.281250,0.002201
276,32,888,957,20233,17500,2733,1622,36,31,5,2,21071,37,459.837982,520.670471,8.127194,1.082624,5.674108,1.000528,2,0.002252,0,0.000000,849,0.956081,844,0.950450,346431.062500,0.000103
277,2,892,957,20268,17530,2738,1625,35,30,5,3,21110,39,458.924957,521.270752,8.126914,1.089098,5.662024,1.004840,2,0.002242,0,0.000000,851,0.954036,849,0.951794,346419.500000,0.000003
277,32,895,957,20305,17556,2749,1630,37,26,11,5,21150,40,462.384369,522.473877,8.128105,1.093459,5.655231,1.008087,2,0.002235,0,0.000000,855,0.955307,852,0.951955,346463.875000,0.000009
278,2,887,957,20353,17594,2759,1637,48,38,10,7,21190,40,460.359894,524.990845,8.136187,1.086236,5.653853,1.007150,2,0.002255,0,0.000000,846,0.953777,847,0.954904,346516.437500,0.000715
278,32,863,957,20411,17634,2777,1651,58,40,18,14,21224,34,466.602417,532.026611,8.156784,1.080565,5.669415,0.987105,2,0.002317,0,0.000000,824,0.954809,823,0.953650,346550.906250,0.000034
279,2,869,957,20445,17657,2788,1659,34,23,11,8,21264,40,471.040985,533.929199,8.149211,1.088477,5.668743,0.986243,2,0.002301,0,0.000000,831,0.956272,828,0.952819,346531.562500,0.007509
279,32,855,957,20490,17684,2806,1669,45,27,18,10,21295,31,478.116608,537.018188,8.145976,1.086436,5.670704,0.984625,1,0.001170,0,0.000000,815,0.953216,814,0.952047,346506.718750,0.018150
280,1,858,957,20534,17718,2816,1674,44,34,10,5,21342,47,470.161926,538.185364,8.142024,1.102584,5.675147,0.980702,1,0.001166,0,0.000000,819,0.954545,814,0.948718,346489.218750,0.002152
280,31,837,957,20587,17756,2831,1681,53,38,15,7,21374,32,472.663910,543.583862,8.162854,1.080098,5.654278,0.971214,1,0.001195,0,0.000000,797,0.952210,796,0.951016,346600.125000,0.000084
281,1,828,957,20627,17787,2840,1687,40,31,9,6,21405,31,475.317322,548.605591,8.187975,1.080367,5.644720,0.962097,1,0.001208,0,0.000000,787,0.950483,790,0.954106,346614.562500,0.000045
281,31,828,957,20671,17822,2849,1691,44,35,9,4,21449,44,469.041992,551.921204,8.223686,1.049720,5.659850,0.950510,1,0.001208,0,0.000000,786,0.949275,793,0.957729,346569.906250,0.000103
282,1,835,957,20702,17851,2851,1692,31,29,2,1,21487,38,467.192749,554.138977,8.224104,1.049738,5.671676,0.932432,1,0.001198,0,0.000000,790,0.946108,802,0.960479,346554.375000,0.001625
282,30,833,957,20738,17880,2858,1699,36,29,7,7,21521,34,471.395081,558.872498,8.221898,1.043030,5.681684,0.915975,1,0.001200,0,0.000000,787,0.944778,800,0.960384,346564.156250,0.000579
283,0,833,957,20773,17910,2863,1701,35,30,5,2,21556,35,469.548889,560.628357,8.212921,1.046943,5.687495,0.933016,1,0.001200,0,0.000000,783,0.939976,799,0.959184,346549.750000,0.000022
283,30,840,957,20800,17935,2865,1703,27,25,2,2,21590,34,469.141876,560.500061,8.212048,1.052356,5.677522,0.919803,1,0.001190,0,0.000000,790,0.940476,805,0.958333,346518.562500,0.000030
284,0,828,957,20841,17970,2871,1705,41,35,6,2,21619,29,470.332581,564.134155,8.227570,1.046038,5.684936,0.898387,1,0.001208,0,0.000000,777,0.938406,793,0.957729,346560.718750,0.000005
284,29,823,957,20887,18013,2874,1706,46,43,3,1,21660,41,457.042969,565.281738,8.254102,1.032401,5.686767,0.894971,1,0.001215,0,0.000000,771,0.936817,787,0.956258,346600.687500,0.002883
284,59,820,957,20919,18042,2877,1707,32,29,3,1,21689,29,459.109589,566.814941,8.246816,1.032957,5.681787,0.898237,1,0.001220,0,0.000000,767,0.935366,782,0.953659,346619.187500,0.001006
285,30,812,957,20953,18074,2879,1708,34,32,2,1,21715,26,459.362274,568.646790,8.242285,1.048013,5.700000,0.891399,1,0.001232,0,0.000000,758,0.933498,773,0.951970,346656.312500,0.000274
285,59,826,957,20975,18094,2881,1709,22,20,2,1,21751,36,459.578278,566.728455,8.257382,1.036192,5.704267,0.890651,1,0.001211,0,0.000000,770,0.932203,785,0.950363,346569.906250,0.000016
286,29,838,957,20999,18115,2884,1710,24,21,3,1,21787,36,463.306763,567.705444,8.243408,1.034946,5.717096,0.891580,1,0.001193,0,0.000000,781,0.931981,796,0.949881,346578.687500,0.000023
286,59,838,957,21028,18139,2889,1713,29,24,5,3,21816,29,467.191559,568.045898,8.243315,1.039666,5.716713,0.880270,1,0.001193,0,0.000000,783,0.934368,799,0.953461,346591.718750,0.000068
287,29,857,957,21062,18172,2890,1713,34,33,1,0,21869,53,453.689697,566.315430,8.242876,1.046478,5.736108,0.880608,1,0.001167,0,0.000000,799,0.932322,816,0.952159,346499.375000,0.009108
287,58,842,957,21102,18206,2896,1718,40,34,6,5,21894,25,457.485352,568.583191,8.260665,1.033909,5.728534,0.873537,1,0.001188,0,0.000000,786,0.933492,804,0.954869,346488.843750,0.037924
288,28,827,957,21144,18242,2902,1720,42,36,6,2,21921,27,459.594666,571.091980,8.258247,1.037884,5.741040,0.872370,1,0.001209,0,0.000000,769,0.929867,790,0.955260,346539.531250,0.000481
288,57,830,957,21174,18265,2909,1723,30,23,7,3,21954,33,464.160217,571.294800,8.267399,1.039848,5.738458,0.872814,1,0.001205,0,0.000000,771,0.928916,794,0.956627,346584.937500,0.000013
289,27,839,957,21209,18298,2911,1724,35,33,2,1,21998,44,459.918945,573.485840,8.266874,1.033820,5.741726,0.892412,1,0.001192,0,0.000000,779,0.928486,800,0.953516,346537.375000,0.000000
289,57,839,957,21246,18331,2915,1726,37,33,4,2,22035,37,455.236267,572.727905,8.268003,1.026798,5.738967,0.888827,1,0.001192,0,0.000000,776,0.924911,799,0.952324,346520.500000,0.001890
290,26,829,957,21299,18378,2921,1729,53,47,6,3,22078,43,444.038757,573.580383,8.293829,1.009656,5.723341,0.886756,1,0.001206,0,0.000000,767,0.925211,787,0.949337,346522.406250,0.002797
290,56,831,957,21334,18409,2925,1729,35,31,4,0,22115,37,439.772858,571.714294,8.309248,0.996911,5.721600,0.871981,0,0.000000,0,0.000000,766,0.921781,791,0.951865,346548.593750,0.000083
291,26,846,957,21365,18438,2927,1731,31,29,2,2,22161,46,434.561249,570.413147,8.320329,0.982844,5.722638,0.870200,0,0.000000,0,0.000000,778,0.919622,807,0.953901,346522.156250,0.000000
291,55,850,957,21395,18467,2928,1731,30,29,1,0,22195,34,436.324066,570.275452,8.339042,0.976949,5.722774,0.874709,1,0.001176,0,0.000000,779,0.916471,813,0.956471,346485.562500,0.002363
292,25,866,957,21423,18489,2934,1734,28,22,6,3,22239,44,436.386444,568.424011,8.319530,0.988407,5.732573,0.871097,1,0.001155,0,0.000000,793,0.915704,827,0.954965,346465.937500,0.000004
292,55,864,957,21451,18514,2937,1735,28,25,3,1,22265,26,441.245972,567.904358,8.320029,0.989759,5.735131,0.879590,1,0.001157,0,0.000000,792,0.916667,822,0.951389,346478.750000,0.006202
293,25,875,957,21482,18542,2940,1737,31,28,3,2,22307,42,436.529144,563.848816,8.311570,1.000931,5.733792,0.887232,1,0.001143,0,0.000000,802,0.916571,834,0.953143,346426.937500,0.000000
293,54,874,957,21518,18574,2944,1738,36,32,4,1,22342,35,435.977539,563.286011,8.315093,0.996029,5.731437,0.892225,1,0.001144,0,0.000000,802,0.917620,829,0.948513,346493.156250,0.000441
294,24,884,957,21547,18594,2953,1744,29,20,9,6,22381,39,441.527069,561.884888,8.334360,0.985098,5.723732,0.885577,1,0.001131,0,0.000000,812,0.918552,839,0.949095,346454.718750,0.001931
294,54,879,957,21592,18623,2969,1752,45,29,16,8,22421,40,445.325043,562.979370,8.338427,0.981487,5.724764,0.879052,1,0.001138,0,0.000000,804,0.914676,834,0.948805,346472.718750,0.000107
295,24,875,957,21637,18652,2985,1764,45,29,16,12,22462,41,450.363037,565.775208,8.345033,0.973596,5.719385,0.871487,1,0.001143,0,0.000000,798,0.912000,830,0.948571,346495.406250,0.000506
295,54,871,957,21667,18676,2991,1768,30,24,6,4,22488,26,460.956299,567.780151,8.341877,0.976491,5.725133,0.864526,1,0.001148,0,0.000000,796,0.913892,828,0.950631,346496.812500,0.000047
296,24,848,957,21715,18713,3002,1777,48,37,11,9,22513,25,466.252350,573.209778,8.345963,0.974683,5.739563,0.872368,1,0.001179,0,0.000000,774,0.912736,807,0.951651,346490.156250,0.000210
296,53,831,957,21765,18745,3020,1793,50,32,18,16,22546,33,471.281952,578.122620,8.348185,0.980544,5.741091,0.869128,1,0.001203,0,0.000000,760,0.914561,791,0.951865,346542.875000,0.000002
297,23,833,957,21805,18773,3032,1803,40,28,12,10,22588,42,472.614410,582.214417,8.353987,0.968341,5.754512,0.870281,1,0.001200,0,0.000000,765,0.918367,794,0.953181,346638.187500,0.002188
297,53,840,957,21837,18801,3036,1806,32,28,4,3,22627,39,471.966705,584.882813,8.356297,0.963970,5.766333,0.878663,1,0.001190,0,0.000000,772,0.919048,798,0.950000,346536.875000,0.005551
298,22,842,957,21870,18828,3042,1810,33,27,6,4,22662,35,473.510132,587.106995,8.369144,0.949676,5.778445,0.891166,1,0.001188,0,0.000000,770,0.914489,801,0.951306,346497.187500,0.004635
298,52,834,957,21908,18858,3050,1813,38,30,8,3,22692,30,477.038452,589.753174,8.382895,0.933090,5.760177,0.883458,1,0.001199,0,0.000000,760,0.911271,791,0.948441,346565.375000,0.018165
299,22,828,957,21950,18892,3058,1819,42,34,8,6,22728,36,474.510986,594.211792,8.398492,0.923330,5.759068,0.878778,1,0.001208,0,0.000000,753,0.909420,786,0.949275,346586.562500,0.000805
